"timepoint, ms","fr, kHz",mark
0.15625699999999998,11.336515513126491,урщ
0.156334,11.336515513126491,урщ
0.15638,11.336515513126491,урщ
0.156493,11.336515513126491,урщ
0.156583,11.336515513126491,урщ
0.156669,11.336515513126491,урщ
0.156754,11.336515513126491,урщ
0.156825,11.336515513126491,урщ
0.156905,11.336515513126491,урщ
0.15700899999999998,11.336515513126491,урщ
0.157059,11.336515513126491,урщ
0.157158,11.336515513126491,урщ
0.157246,11.336515513126491,урщ
0.157332,11.336515513126491,урщ
0.15742599999999998,11.336515513126491,урщ
0.157499,11.336515513126491,урщ
0.157597,11.336515513126491,урщ
0.157597,12.658227848101266,eho
0.157665,12.658227848101266,eho
0.157768,12.658227848101266,eho
0.157846,12.658227848101266,eho
0.157913,12.658227848101266,eho
0.158018,11.266900350525788,eho
0.15809099999999998,11.266900350525788,eho
0.15817399999999998,11.266900350525788,eho
0.15828599999999998,11.266900350525788,eho
0.15837099999999998,11.266900350525788,eho
0.158464,11.266900350525788,eho
0.158555,11.266900350525788,eho
0.158642,11.266900350525788,eho
0.158742,11.266900350525788,eho
0.158818,11.266900350525788,eho
0.15891,11.266900350525788,eho
0.158986,11.266900350525788,eho
0.159083,11.266900350525788,eho
0.159154,11.266900350525788,eho
0.15925,11.266900350525788,eho
0.15934099999999998,11.266900350525788,eho
0.159437,11.266900350525788,eho
0.159517,11.266900350525788,eho
0.159626,11.266900350525788,eho
0.15969999999999998,11.266900350525788,eho
0.15978699999999998,11.266900350525788,eho
0.159863,11.266900350525788,eho
0.15995499999999999,11.266900350525788,eho
0.160046,11.266900350525788,eho
0.160109,11.266900350525788,eho
0.160205,11.266900350525788,eho
0.160278,11.266900350525788,eho
0.160362,11.266900350525788,eho
0.16044,11.266900350525788,eho
0.160517,11.266900350525788,eho
0.160611,11.266900350525788,eho
0.16069999999999998,11.266900350525788,eho
0.160772,11.266900350525788,eho
0.160857,11.266900350525788,eho
0.16095199999999998,11.266900350525788,eho
0.16105,11.266900350525788,eho
0.16113,11.266900350525788,eho
0.161208,11.266900350525788,eho
0.16131199999999998,11.266900350525788,eho
0.161389,11.266900350525788,eho
0.16146,11.266900350525788,eho
0.161577,11.266900350525788,eho
0.161649,11.266900350525788,eho
0.161746,11.266900350525788,eho
0.16192099999999998,11.266900350525788,eho
0.16192099999999998,11.49425287356322,eho
0.162012,11.266900350525788,eho
0.162012,11.49425287356322,eho
0.162094,11.49425287356322,eho
0.16217199999999998,11.49425287356322,eho
0.162274,11.49425287356322,eho
0.162354,11.49425287356322,eho
0.162443,11.49425287356322,eho
0.162704,12.236573759347383,eho
0.162801,12.236573759347383,eho
0.162875,12.236573759347383,eho
0.16294999999999998,12.236573759347383,eho
0.163044,12.236573759347383,eho
0.163104,12.236573759347383,eho
0.163204,12.236573759347383,eho
0.163296,12.236573759347383,eho
0.163398,12.236573759347383,eho
0.163466,12.236573759347383,eho
0.163543,12.236573759347383,eho
0.163633,12.236573759347383,eho
0.163693,12.236573759347383,eho
0.16378299999999998,12.236573759347383,eho
0.163875,12.236573759347383,eho
0.16394699999999998,12.236573759347383,eho
0.164025,12.236573759347383,eho
0.16411099999999998,12.236573759347383,eho
0.164175,12.236573759347383,eho
0.16691899999999998,2.5873221216041395,delm
0.167286,2.5873221216041395,delm
0.16769199999999998,2.5873221216041395,delm
0.168312,3.2076984763432232,delm
0.168715,3.2076984763432232,delm
0.169034,3.2076984763432232,delm
0.169268,3.2076984763432232,delm
0.169559,3.2076984763432232,delm
0.169703,9.685230024213075,eho
0.169836,9.685230024213075,eho
0.16991399999999998,9.685230024213075,eho
0.170038,9.685230024213075,eho
0.170116,9.685230024213075,eho
0.170116,2.2172949002217295,delm
0.17055299999999998,2.2172949002217295,delm
0.171018,2.2172949002217295,delm
0.171018,3.7383177570093458,lco
0.171286,3.7383177570093458,lco
0.17155299999999998,3.7383177570093458,lco
0.174011,2.6954177897574123,delm
0.17438199999999998,2.6954177897574123,delm
0.176949,13.157894736842106,eho
0.177027,13.157894736842106,eho
0.17709999999999998,13.157894736842106,eho
0.177177,13.157894736842106,eho
0.178969,11.428571428571429,eho
0.179053,11.428571428571429,eho
0.179144,11.428571428571429,eho
0.18073599999999998,1.9029495718363465,delm
0.181385,1.9029495718363465,delm
0.181787,1.9029495718363465,delm
0.187461,1.430615164520744,delm
0.18816,1.430615164520744,delm
0.190863,1.4914243102162565,delm
0.191528,1.4914243102162565,delm
0.192159,1.4914243102162565,delm
0.192916,1.4914243102162565,delm
0.193545,1.4914243102162565,delm
0.198438,4.4543429844097995,lco
0.19868,4.4543429844097995,lco
0.19888699999999998,4.4543429844097995,lco
0.201401,6.329113924050633,lco
0.201566,6.329113924050633,lco
0.201729,6.329113924050633,lco
0.201875,6.329113924050633,lco
0.204177,1.6286644951140066,delm
0.204791,1.6286644951140066,delm
0.206538,1.2399256044637321,delm
0.20738199999999998,1.2399256044637321,delm
0.208151,1.2399256044637321,delm
0.208725,6.578947368421053,lco
0.20887699999999998,6.578947368421053,lco
0.20962699999999998,15.503875968992247,eho
0.20968699999999998,15.503875968992247,eho
0.209756,15.503875968992247,eho
0.21060199999999998,2.109704641350211,delm
0.21112799999999998,2.109704641350211,delm
0.21155,2.109704641350211,delm
0.214112,1.8975332068311195,delm
0.21465399999999998,1.8975332068311195,delm
0.215166,1.8975332068311195,delm
0.215605,4.357298474945534,delm
0.215837,4.357298474945534,delm
0.21606399999999998,4.357298474945534,delm
0.21792999999999998,1.3227513227513228,delm
0.218686,1.3227513227513228,delm
0.21986999999999998,1.4506769825918762,delm
0.220693,1.4506769825918762,delm
0.22119999999999998,1.4506769825918762,delm
0.221938,1.4506769825918762,delm
0.223249,1.4316392269148175,delm
0.224106,1.4316392269148175,delm
0.22464599999999998,1.4316392269148175,delm
0.22494999999999998,10.92896174863388,eho
0.22505,10.92896174863388,eho
0.225133,10.92896174863388,eho
0.226459,1.530612244897959,delm
0.22702699999999998,1.530612244897959,delm
0.227731,1.530612244897959,delm
0.22841899999999998,1.530612244897959,delm
